ip,time,method,url,protocol,status
10.129.2.1,2017-11-29 16:22:51.050000,GET,/fonts/fontawesome-webfont.woff2?v=4.6.3,HTTP/1.1,200
10.128.2.1,2017-11-29 16:22:52.025000,GET,/home.php,HTTP/1.1,200
10.128.2.1,2017-11-29 16:22:56.025000,GET,/login.php,HTTP/1.1,302
10.131.0.1,2017-11-29 16:22:57.025000,POST,/process.php,HTTP/1.1,302
10.131.0.1,2017-11-29 16:22:57.050000,GET,/home.php,HTTP/1.1,200
10.131.0.1,2017-11-29 16:22:59.025000,GET,/home.php,HTTP/1.1,200
10.129.2.1,2017-11-29 16:23:00.025000,GET,/bootstrap-3.3.7/js/bootstrap.js,HTTP/1.1,200
10.129.2.1,2017-11-29 16:23:00.050000,GET,/js/vendor/moment.min.js,HTTP/1.1,200
10.131.2.1,2017-11-29 16:23:09.025000,GET,/,HTTP/1.1,302
10.130.2.1,2017-11-29 16:23:10.025000,GET,/login.php,HTTP/1.1,200
10.130.2.1,2017-11-29 16:23:11.025000,GET,/css/bootstrap.min.css,HTTP/1.1,200
10.131.2.1,2017-11-29 16:23:11.050000,GET,/css/font-awesome.min.css,HTTP/1.1,200
10.131.0.1,2017-11-29 16:23:11.075000,GET,/css/normalize.css,HTTP/1.1,200
10.131.0.1,2017-11-29 16:23:11.100000,GET,/css/main.css,HTTP/1.1,200
10.129.2.1,2017-11-29 16:23:11.125000,GET,/css/style.css,HTTP/1.1,200
10.128.2.1,2017-11-29 16:23:11.150000,GET,/js/vendor/modernizr-2.8.3.min.js,HTTP/1.1,200
10.131.0.1,2017-11-29 16:23:12.025000,GET,/js/vendor/jquery-1.12.0.min.js,HTTP/1.1,200
10.131.0.1,2017-11-29 16:23:12.050000,GET,/bootstrap-3.3.7/js/bootstrap.min.js,HTTP/1.1,200
10.129.2.1,2017-11-29 16:23:13.025000,GET,/contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest,HTTP/1.1,302
10.129.2.1,2017-11-29 16:23:13.050000,GET,/countdown.php?name=RUET%20OJ%20Server%20Testing%20Contest,HTTP/1.1,200
10.130.2.1,2017-11-29 16:23:22.025000,GET,/,HTTP/1.1,302
10.131.0.1,2017-11-29 16:23:23.025000,GET,/login.php,HTTP/1.1,200
10.131.0.1,2017-11-29 16:23:23.050000,GET,/js/vendor/jquery-1.12.0.min.js,HTTP/1.1,206
10.131.0.1,2017-11-29 16:23:24.025000,GET,/js/vendor/jquery-1.12.0.min.js,HTTP/1.1,206
10.131.2.1,2017-11-29 16:23:48.025000,GET,/,HTTP/1.1,302
10.130.2.1,2017-11-29 16:23:48.050000,GET,/login.php,HTTP/1.1,200
10.130.2.1,2017-11-29 16:23:49.025000,GET,/css/bootstrap.min.css,HTTP/1.1,200
10.131.2.1,2017-11-29 16:23:49.050000,GET,/css/font-awesome.min.css,HTTP/1.1,200
10.129.2.1,2017-11-29 16:23:49.075000,GET,/css/normalize.css,HTTP/1.1,200
10.130.2.1,2017-11-29 16:23:50.025000,GET,/css/main.css,HTTP/1.1,200
10.131.0.1,2017-11-29 16:23:50.050000,GET,/css/style.css,HTTP/1.1,200
10.129.2.1,2017-11-29 16:23:51.025000,GET,/js/vendor/modernizr-2.8.3.min.js,HTTP/1.1,200
10.129.2.1,2017-11-29 16:23:51.050000,GET,/js/vendor/jquery-1.12.0.min.js,HTTP/1.1,200
10.131.2.1,2017-11-29 16:23:51.075000,GET,/bootstrap-3.3.7/js/bootstrap.min.js,HTTP/1.1,200
10.130.2.1,2017-11-29 16:23:56.025000,GET,/fonts/fontawesome-webfont.woff2?v=4.6.3,HTTP/1.1,200
10.129.2.1,2017-11-29 16:28:11.025000,GET,/,HTTP/1.1,302
10.129.2.1,2017-11-29 16:28:11.050000,GET,/login.php,HTTP/1.1,200
10.129.2.1,2017-11-29 16:28:12.025000,GET,/css/bootstrap.min.css,HTTP/1.1,200
10.131.2.1,2017-11-29 16:28:12.050000,GET,/css/font-awesome.min.css,HTTP/1.1,200
10.130.2.1,2017-11-29 16:28:12.075000,GET,/css/normalize.css,HTTP/1.1,200
10.129.2.1,2017-11-29 16:28:12.100000,GET,/css/main.css,HTTP/1.1,200
10.131.2.1,2017-11-29 16:28:12.125000,GET,/css/style.css,HTTP/1.1,200
10.131.2.1,2017-11-29 16:28:13.025000,GET,/js/vendor/modernizr-2.8.3.min.js,HTTP/1.1,200
10.129.2.1,2017-11-29 16:28:13.050000,GET,/js/vendor/jquery-1.12.0.min.js,HTTP/1.1,200
10.130.2.1,2017-11-29 16:28:13.075000,GET,/bootstrap-3.3.7/js/bootstrap.min.js,HTTP/1.1,200
10.129.2.1,2017-11-29 16:28:21.025000,GET,/fonts/fontawesome-webfont.woff2?v=4.6.3,HTTP/1.1,200
10.129.2.1,2017-11-29 16:28:40.025000,GET,/login.php,HTTP/1.1,200
10.129.2.1,2017-11-29 16:29:12.025000,GET,/sign.php,HTTP/1.1,200
10.130.2.1,2017-11-29 16:37:50.025000,GET,/contest.php,HTTP/1.1,302
10.130.2.1,2017-11-29 16:37:51.025000,GET,/login.php,HTTP/1.1,200
10.130.2.1,2017-11-29 16:37:51.050000,GET,/contest.php,HTTP/1.1,302
10.130.2.1,2017-11-29 16:37:51.075000,GET,/login.php,HTTP/1.1,200
10.130.2.1,2017-11-29 16:37:54.025000,GET,/,HTTP/1.1,302
10.131.2.1,2017-11-29 16:37:54.050000,GET,/login.php,HTTP/1.1,200
10.131.2.1,2017-11-29 16:38:16.025000,GET,/home.php,HTTP/1.1,200
10.131.2.1,2017-11-29 16:38:27.025000,GET,/contest.php,HTTP/1.1,200
10.131.2.1,2017-11-29 16:38:30.025000,GET,/home.php,HTTP/1.1,200
10.131.2.1,2017-11-29 16:40:36.025000,GET,/,HTTP/1.1,302
10.131.2.1,2017-11-29 16:40:44.025000,GET,/login.php,HTTP/1.1,200
10.129.2.1,2017-11-29 16:40:45.025000,GET,/css/bootstrap.min.css,HTTP/1.1,200
10.131.2.1,2017-11-29 16:40:45.050000,GET,/css/font-awesome.min.css,HTTP/1.1,200
10.131.0.1,2017-11-29 16:43:36.025000,GET,/contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest,HTTP/1.1,302
10.131.0.1,2017-11-29 16:43:37.025000,GET,/countdown.php?name=RUET%20OJ%20Server%20Testing%20Contest,HTTP/1.1,200
10.131.0.1,2017-11-29 16:43:40.025000,GET,/home.php,HTTP/1.1,200
10.131.0.1,2017-11-29 16:43:48.025000,GET,/archive.php,HTTP/1.1,200
10.131.0.1,2017-11-29 16:43:54.025000,GET,/home.php,HTTP/1.1,200
10.131.0.1,2017-11-29 16:44:05.025000,GET,/contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest,HTTP/1.1,302
10.129.2.1,2017-11-29 16:44:06.025000,GET,/countdown.php?name=RUET%20OJ%20Server%20Testing%20Contest,HTTP/1.1,200
10.129.2.1,2017-11-29 16:44:17.025000,GET,/home.php,HTTP/1.1,200
10.129.2.1,2017-11-29 16:44:21.025000,GET,/contestproblem.php?name=RUET%20OJ%20TLE%20Testing%20Contest,HTTP/1.1,200
10.129.2.1,2017-11-29 16:44:25.025000,GET,/contestsubmission.php?id=13,HTTP/1.1,200
10.129.2.1,2017-11-29 16:44:34.025000,GET,/home.php,HTTP/1.1,200
10.129.2.1,2017-11-29 16:44:41.025000,GET,/contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest,HTTP/1.1,302
10.131.2.1,2017-11-29 16:44:43.025000,GET,/countdown.php?name=RUET%20OJ%20Server%20Testing%20Contest,HTTP/1.1,200
10.128.2.1,2017-11-29 16:45:00.025000,GET,/,HTTP/1.1,302
10.128.2.1,2017-11-29 16:45:00.050000,GET,/login.php,HTTP/1.1,200
10.128.2.1,2017-11-29 16:45:01.025000,GET,/css/bootstrap.min.css,HTTP/1.1,200
10.131.2.1,2017-11-29 16:45:01.050000,GET,/css/font-awesome.min.css,HTTP/1.1,200
10.131.2.1,2017-11-29 16:45:01.075000,GET,/css/normalize.css,HTTP/1.1,200
10.131.2.1,2017-11-29 16:45:02.025000,GET,/css/style.css,HTTP/1.1,200
10.129.2.1,2017-11-29 16:45:02.050000,GET,/css/main.css,HTTP/1.1,200
10.130.2.1,2017-11-29 16:45:02.075000,GET,/js/vendor/modernizr-2.8.3.min.js,HTTP/1.1,200
10.131.2.1,2017-11-29 16:45:02.100000,GET,/js/vendor/jquery-1.12.0.min.js,HTTP/1.1,200
10.131.2.1,2017-11-29 16:45:02.125000,GET,/bootstrap-3.3.7/js/bootstrap.min.js,HTTP/1.1,200
10.128.2.1,2017-11-29 16:45:06.025000,GET,/fonts/fontawesome-webfont.woff2?v=4.6.3,HTTP/1.1,200
10.130.2.1,2017-11-29 16:45:40.025000,POST,/process.php,HTTP/1.1,302
10.130.2.1,2017-11-29 16:45:41.025000,GET,/login.php?value=fail,HTTP/1.1,200
10.130.2.1,2017-11-29 16:45:56.025000,POST,/process.php,HTTP/1.1,302
10.130.2.1,2017-11-29 16:45:56.050000,GET,/login.php?value=fail,HTTP/1.1,200
10.130.2.1,2017-11-29 16:46:06.025000,POST,/process.php,HTTP/1.1,302
10.130.2.1,2017-11-29 16:46:07.025000,GET,/login.php?value=fail,HTTP/1.1,200
10.130.2.1,2017-11-29 16:46:17.025000,POST,/process.php,HTTP/1.1,302
10.128.2.1,2017-11-29 16:46:19.025000,GET,/login.php?value=fail,HTTP/1.1,200
10.128.2.1,2017-11-29 16:46:29.025000,POST,/process.php,HTTP/1.1,302
10.128.2.1,2017-11-29 16:46:29.050000,GET,/login.php?value=fail,HTTP/1.1,200
10.128.2.1,2017-11-29 17:00:05.025000,GET,/,HTTP/1.1,302
10.130.2.1,2017-11-29 17:00:06.025000,GET,/login.php,HTTP/1.1,200
10.128.2.1,2017-11-29 17:00:06.050000,GET,/css/font-awesome.min.css,HTTP/1.1,200
10.130.2.1,2017-11-29 17:00:06.075000,GET,/css/bootstrap.min.css,HTTP/1.1,200
10.131.0.1,2017-11-29 17:00:06.100000,GET,/css/normalize.css,HTTP/1.1,200
10.131.2.1,2017-11-29 17:00:06.125000,GET,/css/style.css,HTTP/1.1,200
10.129.2.1,2017-11-29 17:00:06.150000,GET,/css/main.css,HTTP/1.1,200
10.128.2.1,2017-11-29 17:00:06.175000,GET,/js/vendor/modernizr-2.8.3.min.js,HTTP/1.1,200
10.131.0.1,2017-11-29 17:00:08.025000,GET,/js/vendor/jquery-1.12.0.min.js,HTTP/1.1,200
10.128.2.1,2017-11-29 17:00:08.050000,GET,/bootstrap-3.3.7/js/bootstrap.min.js,HTTP/1.1,200
10.131.2.1,2017-11-29 17:01:06.025000,GET,/home.php,HTTP/1.1,200
10.130.2.1,2017-11-29 17:24:02.025000,GET,/,HTTP/1.1,302
10.129.2.1,2017-11-29 17:24:02.050000,GET,/login.php,HTTP/1.1,200
10.130.2.1,2017-11-29 17:24:03.025000,GET,/css/bootstrap.min.css,HTTP/1.1,200
10.131.2.1,2017-11-29 17:24:03.050000,GET,/css/normalize.css,HTTP/1.1,200
10.129.2.1,2017-11-29 17:24:03.075000,GET,/css/font-awesome.min.css,HTTP/1.1,200
10.130.2.1,2017-11-29 17:24:03.100000,GET,/js/vendor/modernizr-2.8.3.min.js,HTTP/1.1,200
10.131.0.1,2017-11-29 17:24:03.125000,GET,/css/main.css,HTTP/1.1,200
10.131.2.1,2017-11-29 17:24:03.150000,GET,/css/style.css,HTTP/1.1,200
10.131.2.1,2017-11-29 17:24:03.175000,GET,/js/vendor/jquery-1.12.0.min.js,HTTP/1.1,200
10.131.0.1,2017-11-29 17:24:04.025000,GET,/bootstrap-3.3.7/js/bootstrap.min.js,HTTP/1.1,200
10.128.2.1,2017-11-29 17:24:08.025000,GET,/fonts/fontawesome-webfont.woff2?v=4.6.3,HTTP/1.1,200
10.131.0.1,2017-11-29 17:25:09.025000,GET,/login.php,HTTP/1.1,200
10.131.0.1,2017-11-29 17:25:12.025000,GET,/login.php,HTTP/1.1,200
10.130.2.1,2017-11-29 17:30:21.025000,GET,/,HTTP/1.1,200
10.131.2.1,2017-11-29 17:31:21.025000,GET,/sign.php,HTTP/1.1,200
10.128.2.1,2017-11-29 17:32:02.025000,POST,/action.php,HTTP/1.1,302
10.128.2.1,2017-11-29 17:32:04.025000,GET,/login.php,HTTP/1.1,200
10.129.2.1,2017-11-29 17:32:16.025000,POST,/process.php,HTTP/1.1,302
10.129.2.1,2017-11-29 17:32:16.050000,GET,/home.php,HTTP/1.1,200
10.129.2.1,2017-11-29 17:32:17.025000,GET,/bootstrap-3.3.7/js/bootstrap.js,HTTP/1.1,200
10.131.0.1,2017-11-29 17:32:17.050000,GET,/js/vendor/moment.min.js,HTTP/1.1,200
10.131.0.1,2017-11-29 17:32:43.025000,GET,/archive.php,HTTP/1.1,200
10.129.2.1,2017-11-29 17:33:04.025000,GET,/description.php?id=72,HTTP/1.1,200
10.130.2.1,2017-11-29 17:34:26.025000,GET,/archive.php,HTTP/1.1,200
10.131.2.1,2017-11-29 17:34:32.025000,GET,/description.php?id=62,HTTP/1.1,200
10.128.2.1,2017-11-29 17:35:39.025000,GET,/compiler.php,HTTP/1.1,200
10.128.2.1,2017-11-29 17:35:43.025000,GET,/home.php,HTTP/1.1,200
10.128.2.1,2017-11-29 17:36:02.025000,GET,/contest.php,HTTP/1.1,200
10.128.2.1,2017-11-29 17:36:10.025000,GET,/home.php,HTTP/1.1,200
10.131.0.1,2017-11-29 17:39:42.025000,GET,/archive.php,HTTP/1.1,200
10.131.0.1,2017-11-29 17:39:50.025000,GET,/home.php,HTTP/1.1,200
10.131.0.1,2017-11-29 17:45:41.025000,GET,/login.php,HTTP/1.1,200
10.131.0.1,2017-11-29 17:45:41.050000,GET,/css/bootstrap.min.css,HTTP/1.1,200
10.131.0.1,2017-11-29 17:45:42.025000,GET,/css/style.css,HTTP/1.1,200
10.130.2.1,2017-11-29 17:48:00.025000,GET,/home.php,HTTP/1.1,200
10.130.2.1,2017-11-29 17:48:48.025000,GET,/home.php,HTTP/1.1,302
10.130.2.1,2017-11-29 17:48:49.025000,GET,/login.php,HTTP/1.1,200
10.130.2.1,2017-11-29 17:48:49.050000,GET,/css/bootstrap.min.css,HTTP/1.1,200
10.129.2.1,2017-11-29 17:48:49.075000,GET,/css/font-awesome.min.css,HTTP/1.1,200
10.131.2.1,2017-11-29 17:48:49.100000,GET,/css/normalize.css,HTTP/1.1,200
10.131.0.1,2017-11-29 17:48:49.125000,GET,/css/style.css,HTTP/1.1,200
10.128.2.1,2017-11-29 17:48:49.150000,GET,/css/main.css,HTTP/1.1,200
10.130.2.1,2017-11-29 17:48:49.175000,GET,/js/vendor/modernizr-2.8.3.min.js,HTTP/1.1,200
10.131.2.1,2017-11-29 17:48:49.200000,GET,/js/vendor/jquery-1.12.0.min.js,HTTP/1.1,200
10.129.2.1,2017-11-29 17:48:49.225000,GET,/bootstrap-3.3.7/js/bootstrap.min.js,HTTP/1.1,200
10.131.2.1,2017-11-29 17:48:50.025000,GET,/fonts/fontawesome-webfont.woff2?v=4.6.3,HTTP/1.1,200
10.131.2.1,2017-11-29 17:48:51.025000,GET,/img/ruet.png,HTTP/1.1,200
10.131.2.1,2017-11-29 17:48:53.025000,GET,/home.php,HTTP/1.1,302
10.131.2.1,2017-11-29 17:48:54.025000,GET,/login.php,HTTP/1.1,200
10.131.2.1,2017-11-29 17:49:13.025000,GET,/login.php,HTTP/1.1,200
10.130.2.1,2017-11-29 17:49:16.025000,GET,/login.php,HTTP/1.1,200
10.129.2.1,2017-11-29 17:49:18.025000,GET,/sign.php,HTTP/1.1,200
10.131.2.1,2017-11-29 17:54:21.025000,GET,/home.php,HTTP/1.1,302
10.131.2.1,2017-11-29 17:54:21.050000,GET,/login.php,HTTP/1.1,200
10.131.2.1,2017-11-29 17:54:29.025000,GET,/home.php,HTTP/1.1,302
10.131.0.1,2017-11-29 17:54:30.025000,GET,/login.php,HTTP/1.1,200
10.131.2.1,2017-11-29 17:54:38.025000,GET,/login.php,HTTP/1.1,200
10.131.2.1,2017-11-29 17:54:43.025000,GET,/home.php,HTTP/1.1,302
10.131.2.1,2017-11-29 17:54:43.050000,GET,/login.php,HTTP/1.1,200
10.130.2.1,2017-11-29 17:55:00.025000,GET,/,HTTP/1.1,302
10.131.2.1,2017-11-29 17:55:00.050000,GET,/login.php,HTTP/1.1,200
10.131.2.1,2017-11-29 17:55:01.025000,GET,/css/font-awesome.min.css,HTTP/1.1,200
10.130.2.1,2017-11-29 17:55:01.050000,GET,/css/normalize.css,HTTP/1.1,200
10.129.2.1,2017-11-29 17:55:01.075000,GET,/css/bootstrap.min.css,HTTP/1.1,200
10.131.2.1,2017-11-29 17:55:01.100000,GET,/css/main.css,HTTP/1.1,200
10.129.2.1,2017-11-29 17:55:01.125000,GET,/css/style.css,HTTP/1.1,200
10.130.2.1,2017-11-29 17:55:01.150000,GET,/js/vendor/modernizr-2.8.3.min.js,HTTP/1.1,200
10.129.2.1,2017-11-29 17:55:02.025000,GET,/bootstrap-3.3.7/js/bootstrap.min.js,HTTP/1.1,200
10.131.2.1,2017-11-29 17:55:02.050000,GET,/js/vendor/jquery-1.12.0.min.js,HTTP/1.1,200
10.129.2.1,2017-11-29 17:55:03.025000,GET,/fonts/fontawesome-webfont.woff2?v=4.6.3,HTTP/1.1,200
10.129.2.1,2017-11-29 17:55:09.025000,GET,/login.php,HTTP/1.1,200
10.131.2.1,2017-11-29 17:55:12.025000,GET,/login.php,HTTP/1.1,200
10.131.2.1,2017-11-29 17:55:13.025000,GET,/home.php,HTTP/1.1,302
10.131.2.1,2017-11-29 17:55:14.025000,GET,/login.php,HTTP/1.1,200
10.131.0.1,2017-11-29 17:55:58.025000,GET,/login.php,HTTP/1.1,200
10.131.0.1,2017-11-29 17:56:01.025000,GET,/login.php,HTTP/1.1,200
10.131.0.1,2017-11-29 17:56:03.025000,GET,/login.php,HTTP/1.1,200
10.131.0.1,2017-11-29 17:56:04.025000,GET,/login.php,HTTP/1.1,200
10.131.0.1,2017-11-29 17:56:05.025000,GET,/login.php,HTTP/1.1,200
10.131.0.1,2017-11-29 17:56:21.025000,GET,/sign.php,HTTP/1.1,200
10.131.0.1,2017-11-29 17:56:43.025000,POST,/action.php,HTTP/1.1,302
10.128.2.1,2017-11-29 17:56:45.025000,GET,/login.php,HTTP/1.1,200
10.131.2.1,2017-11-29 17:57:38.025000,POST,/process.php,HTTP/1.1,302
10.131.2.1,2017-11-29 17:57:39.025000,GET,/home.php,HTTP/1.1,200
10.131.2.1,2017-11-29 17:57:39.050000,GET,/bootstrap-3.3.7/js/bootstrap.js,HTTP/1.1,200
10.129.2.1,2017-11-29 17:57:39.075000,GET,/js/vendor/moment.min.js,HTTP/1.1,200
10.129.2.1,2017-11-29 17:57:52.025000,GET,/contest.php,HTTP/1.1,200
10.129.2.1,2017-11-29 17:57:56.025000,GET,/contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest,HTTP/1.1,302
10.131.2.1,2017-11-29 17:57:56.050000,GET,/countdown.php?name=RUET%20OJ%20Server%20Testing%20Contest,HTTP/1.1,200
10.129.2.1,2017-11-29 17:58:13.025000,GET,/contest.php,HTTP/1.1,200
10.128.2.1,2017-11-29 17:58:23.025000,GET,/profile.php?user=ksrsingh,HTTP/1.1,200
10.128.2.1,2017-11-29 17:58:23.050000,GET,/js/jquery.min.js,HTTP/1.1,200
10.131.2.1,2017-11-29 17:58:23.075000,GET,/js/chart.min.js,HTTP/1.1,200
10.131.2.1,2017-11-29 17:58:36.025000,GET,/edit.php?name=ksrsingh,HTTP/1.1,200
10.131.2.1,2017-11-29 17:58:44.025000,GET,/profile.php?user=ksrsingh,HTTP/1.1,200
10.131.2.1,2017-11-29 17:58:45.025000,GET,/archive.php,HTTP/1.1,200
10.129.2.1,2017-11-29 18:00:13.025000,GET,/home.php,HTTP/1.1,200
10.131.0.1,2017-11-29 18:12:11.025000,GET,/contest.php,HTTP/1.1,200
10.131.0.1,2017-11-29 18:12:12.025000,GET,/archive.php,HTTP/1.1,200
10.131.0.1,2017-11-29 18:12:21.025000,GET,/description.php?id=55,HTTP/1.1,200
10.131.0.1,2017-11-29 18:12:26.025000,GET,/submit.php?id=55,HTTP/1.1,200
10.131.0.1,2017-11-29 18:12:35.025000,GET,/description.php?id=55,HTTP/1.1,200
10.131.0.1,2017-11-29 18:13:02.025000,GET,/archive.php,HTTP/1.1,200
10.131.0.1,2017-11-29 18:13:07.025000,GET,/description.php?id=64,HTTP/1.1,200
10.128.2.1,2017-11-29 18:15:39.025000,GET,/,HTTP/1.1,200
10.129.2.1,2017-11-29 18:17:50.025000,GET,/submit.php?id=64,HTTP/1.1,200
10.129.2.1,2017-11-29 18:17:54.025000,GET,/description.php?id=64,HTTP/1.1,200
10.129.2.1,2017-11-29 18:17:57.025000,GET,/submit.php?id=64,HTTP/1.1,200
10.129.2.1,2017-11-29 18:18:05.025000,POST,/pcompile.php,HTTP/1.1,200
10.131.0.1,2017-11-29 18:20:45.025000,POST,/allsubmission.php,HTTP/1.1,200
10.131.0.1,2017-11-29 18:22:34.025000,GET,/home.php,HTTP/1.1,200
10.131.0.1,2017-11-29 18:22:37.025000,GET,/archive.php,HTTP/1.1,200
10.131.0.1,2017-11-29 18:22:39.025000,GET,/allsubmission.php,HTTP/1.1,200
10.131.0.1,2017-11-29 18:22:44.025000,GET,/showcode.php?id=285&nm=ksrsingh,HTTP/1.1,200
10.131.0.1,2017-11-29 18:22:48.025000,GET,/allsubmission.php,HTTP/1.1,200
10.131.0.1,2017-11-29 18:22:53.025000,GET,/description.php?name=RUET,HTTP/1.1,200
10.131.0.1,2017-11-29 18:23:01.025000,GET,/archive.php,HTTP/1.1,200
10.131.0.1,2017-11-29 18:23:09.025000,GET,/logout.php,HTTP/1.1,302
10.131.0.1,2017-11-29 18:23:09.050000,GET,/login.php,HTTP/1.1,200
10.131.0.1,2017-11-29 18:23:17.025000,POST,/process.php,HTTP/1.1,302
10.131.0.1,2017-11-29 18:23:18.025000,GET,/home.php,HTTP/1.1,200
10.131.0.1,2017-11-29 18:23:21.025000,GET,/contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest,HTTP/1.1,200
10.131.0.1,2017-11-29 18:23:24.025000,GET,/details.php?id=44,HTTP/1.1,200
10.128.2.1,2017-11-29 18:24:57.025000,GET,/profile.php?user=shawon,HTTP/1.1,200
10.128.2.1,2017-11-29 18:25:02.025000,GET,/allsubmission.php?name=shawon,HTTP/1.1,200
10.128.2.1,2017-11-29 18:25:07.025000,GET,/profile.php?user=shawon,HTTP/1.1,200
10.128.2.1,2017-11-29 18:25:15.025000,GET,/contestsubmission.php?id=3&show=shawon,HTTP/1.1,200
10.128.2.1,2017-11-29 18:25:27.025000,GET,/logout.php,HTTP/1.1,302
10.129.2.1,2017-11-29 18:25:27.050000,GET,/logout.php,HTTP/1.1,302
10.129.2.1,2017-11-29 18:25:27.075000,GET,/login.php,HTTP/1.1,200
10.129.2.1,2017-11-29 18:25:59.025000,GET,/home.php,HTTP/1.1,200
10.129.2.1,2017-11-29 18:26:01.025000,GET,/archive.php,HTTP/1.1,200
10.129.2.1,2017-11-29 18:26:04.025000,GET,/description.php?id=55,HTTP/1.1,200
10.129.2.1,2017-11-29 18:26:08.025000,GET,/archive.php,HTTP/1.1,200
10.129.2.1,2017-11-29 18:26:10.025000,GET,/allsubmission.php,HTTP/1.1,200
10.129.2.1,2017-11-29 18:26:12.025000,GET,/description.php?name=RUET,HTTP/1.1,200
10.129.2.1,2017-11-29 18:26:17.025000,GET,/home.php,HTTP/1.1,200
10.129.2.1,2017-11-29 18:26:28.025000,GET,/contest.php,HTTP/1.1,200
10.129.2.1,2017-11-29 18:27:33.025000,GET,/contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest,HTTP/1.1,200
10.129.2.1,2017-11-29 18:27:43.025000,GET,/details.php?id=41,HTTP/1.1,200
10.129.2.1,2017-11-29 18:27:52.025000,GET,/home.php,HTTP/1.1,200
10.129.2.1,2017-11-29 18:28:09.025000,GET,/home.php,HTTP/1.1,200
10.129.2.1,2017-11-29 18:28:20.025000,GET,/archive.php,HTTP/1.1,200
10.129.2.1,2017-11-29 18:28:27.025000,GET,/archive.php?page=2,HTTP/1.1,200
10.129.2.1,2017-11-29 18:28:32.025000,GET,/home.php,HTTP/1.1,200
10.129.2.1,2017-11-29 18:40:15.025000,GET,/,HTTP/1.1,302
10.129.2.1,2017-11-29 18:40:16.025000,GET,/login.php,HTTP/1.1,200
10.129.2.1,2017-11-29 18:40:16.050000,GET,/css/bootstrap.min.css,HTTP/1.1,200
10.131.2.1,2017-11-29 18:40:16.075000,GET,/css/font-awesome.min.css,HTTP/1.1,200
10.131.0.1,2017-11-29 18:40:16.100000,GET,/css/normalize.css,HTTP/1.1,200
10.131.2.1,2017-11-29 18:40:16.125000,GET,/css/style.css,HTTP/1.1,200
10.131.0.1,2017-11-29 18:40:16.150000,GET,/css/main.css,HTTP/1.1,200
10.130.2.1,2017-11-29 18:40:16.175000,GET,/js/vendor/modernizr-2.8.3.min.js,HTTP/1.1,200
10.131.0.1,2017-11-29 18:40:17.025000,GET,/js/vendor/jquery-1.12.0.min.js,HTTP/1.1,200
10.131.0.1,2017-11-29 18:40:17.050000,GET,/bootstrap-3.3.7/js/bootstrap.min.js,HTTP/1.1,200
10.131.0.1,2017-11-29 18:40:18.025000,GET,/fonts/fontawesome-webfont.woff2?v=4.6.3,HTTP/1.1,200
10.131.0.1,2017-11-29 18:40:25.025000,GET,/login.php,HTTP/1.1,200
10.131.0.1,2017-11-29 18:40:27.025000,GET,/login.php,HTTP/1.1,200
10.130.2.1,2017-11-29 18:40:40.025000,POST,/process.php,HTTP/1.1,302
10.130.2.1,2017-11-29 18:40:41.025000,GET,/login.php?value=fail,HTTP/1.1,200
10.129.2.1,2017-11-29 19:02:03.025000,GET,/,HTTP/1.1,302
10.129.2.1,2017-11-29 19:02:03.050000,GET,/login.php,HTTP/1.1,200
10.129.2.1,2017-11-29 19:02:03.075000,GET,/css/bootstrap.min.css,HTTP/1.1,200
10.131.2.1,2017-11-29 19:02:03.100000,GET,/css/font-awesome.min.css,HTTP/1.1,200
10.129.2.1,2017-11-29 19:02:04.025000,GET,/css/normalize.css,HTTP/1.1,200
10.131.0.1,2017-11-29 19:02:04.050000,GET,/css/main.css,HTTP/1.1,200
10.131.2.1,2017-11-29 19:02:04.075000,GET,/js/vendor/modernizr-2.8.3.min.js,HTTP/1.1,200
10.128.2.1,2017-11-29 19:02:04.100000,GET,/css/style.css,HTTP/1.1,200
10.129.2.1,2017-11-29 19:02:04.125000,GET,/js/vendor/jquery-1.12.0.min.js,HTTP/1.1,200
10.131.0.1,2017-11-29 19:02:04.150000,GET,/bootstrap-3.3.7/js/bootstrap.min.js,HTTP/1.1,200
10.129.2.1,2017-11-29 19:02:06.025000,GET,/fonts/fontawesome-webfont.woff2?v=4.6.3,HTTP/1.1,200
10.129.2.1,2017-11-29 19:02:33.025000,GET,/login.php,HTTP/1.1,200
10.131.0.1,2017-11-29 19:02:35.025000,GET,/login.php,HTTP/1.1,200
10.131.0.1,2017-11-29 19:02:37.025000,GET,/login.php,HTTP/1.1,200
10.131.0.1,2017-11-29 19:02:38.025000,GET,/login.php,HTTP/1.1,200
10.131.0.1,2017-11-29 19:22:12.025000,GET,/robots.txt,HTTP/1.1,404
10.129.2.1,2017-11-29 21:51:57.025000,GET,/,HTTP/1.1,302
10.131.0.1,2017-11-29 21:51:57.050000,GET,/login.php,HTTP/1.1,200
10.129.2.1,2017-11-29 21:51:57.075000,GET,/css/bootstrap.min.css,HTTP/1.1,200
